fold,train_end,test_start,test_end,n_train,n_test,mse,hit
36,2018-01-24,2018-02-22,2018-05-16,3400,60,0.00011140805872855708,0.5166666666666667
37,2018-04-18,2018-05-17,2018-08-08,3460,60,2.9024193281657062e-05,0.45
38,2018-07-11,2018-08-09,2018-10-31,3520,60,8.575186802772805e-05,0.4666666666666667
39,2018-10-03,2018-11-01,2019-01-23,3580,60,0.000217010936466977,0.48333333333333334
40,2018-12-26,2019-01-24,2019-04-17,3640,60,5.039869574829936e-05,0.38333333333333336
41,2019-03-20,2019-04-18,2019-07-10,3700,60,6.039436630089767e-05,0.45
42,2019-06-12,2019-07-11,2019-10-02,3760,60,9.623151709092781e-05,0.5833333333333334
43,2019-09-04,2019-10-03,2019-12-25,3820,60,2.6013813112513162e-05,0.5333333333333333
44,2019-11-27,2019-12-26,2020-03-18,3880,60,0.0009945386555045843,0.4666666666666667
45,2020-02-19,2020-03-19,2020-06-10,3940,60,0.0006176633178256452,0.5666666666666667
46,2020-05-13,2020-06-11,2020-09-02,4000,60,0.00011429810547269881,0.2833333333333333
47,2020-08-05,2020-09-03,2020-11-25,4060,60,0.00018734073091764003,0.48333333333333334
48,2020-10-28,2020-11-26,2021-02-17,4120,60,6.045669942977838e-05,0.38333333333333336
49,2021-01-20,2021-02-18,2021-05-12,4180,60,9.649147250456735e-05,0.4
50,2021-04-14,2021-05-13,2021-08-04,4240,60,4.490260107559152e-05,0.55
51,2021-07-07,2021-08-05,2021-10-27,4300,60,6.420633872039616e-05,0.5833333333333334
52,2021-09-29,2021-10-28,2022-01-19,4360,60,8.90116352820769e-05,0.5
53,2021-12-22,2022-01-20,2022-04-13,4420,60,0.0002666771470103413,0.45
54,2022-03-16,2022-04-14,2022-07-06,4480,60,0.0003344808064866811,0.5333333333333333
55,2022-06-08,2022-07-07,2022-09-28,4540,60,0.0001850157859735191,0.5666666666666667
56,2022-08-31,2022-09-29,2022-12-21,4600,60,0.0002791155129671097,0.6
57,2022-11-23,2022-12-22,2023-03-15,4660,60,0.00012542014883365482,0.4666666666666667
58,2023-02-15,2023-03-16,2023-06-07,4720,60,6.484668847406283e-05,0.55
59,2023-05-10,2023-06-08,2023-08-30,4780,60,4.225635711918585e-05,0.6
60,2023-08-02,2023-08-31,2023-11-22,4840,60,8.555749082006514e-05,0.5166666666666667
61,2023-10-25,2023-11-23,2024-02-14,4900,60,6.400017446139827e-05,0.35
62,2024-01-17,2024-02-15,2024-05-08,4960,60,5.575127943302505e-05,0.48333333333333334
63,2024-04-10,2024-05-09,2024-07-31,5020,60,5.695054278476164e-05,0.35
64,2024-07-03,2024-08-01,2024-10-23,5080,60,8.878721564542502e-05,0.6
65,2024-09-25,2024-10-24,2025-01-15,5140,60,7.063351949909702e-05,0.5
66,2024-12-18,2025-01-16,2025-04-09,5200,60,0.0004676904354710132,0.43333333333333335
67,2025-03-12,2025-04-10,2025-07-02,5260,60,0.00013297476107254624,0.35
68,2025-06-04,2025-07-03,2025-09-24,5320,60,4.4588654418475926e-05,0.4666666666666667
69,2025-08-27,2025-09-25,2025-12-17,5380,60,6.795309309381992e-05,0.4
70,2025-11-19,2025-12-18,2026-03-11,5440,60,5.289615364745259e-05,0.45
